explicit,id,name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms_y,time_signature,release_date,artist,year,month,year_2
FALSE,4iZPNYqzI2L0uwuUKun7Aa,Stole the Show,15,0.679,0.662,Ab,-6.069,Minor,0.174,0.155,0,0.152,0.438,99.879,222801,4,3/23/2015,Kygo,2015,3,2015
FALSE,4WGyY671Z37inSpCTBJoIm,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",0,0.66,0.372,D,-6.025,Minor,0.0314,0.417,0,0.0954,0.432,119.946,252227,3,12/23/2014,The Weeknd,2014,12,2014
TRUE,3kfxarilcBr81mb2hmZLeh,Needed Me,0,0.671,0.314,F,-8.091,Minor,0.244,0.11,0,0.0825,0.296,110.898,191600,4,1/28/2016,Rihanna,2016,1,2016
TRUE,4pLwZjInHj3SimIyN9SnOz,Side To Side,1,0.648,0.738,F#/Gb,-5.883,Minor,0.247,0.0408,0,0.292,0.603,159.145,226160,4,5/20/2016,Ariana Grande,2016,5,2016
FALSE,7zrYKlgYQv1ELz7LGyjTd1,Bang Bang,0,0.708,0.752,C,-4.401,Minor,0.0886,0.267,0,0.377,0.733,150.058,199373,4,7/29/2014,Jessie J,2014,7,2014
FALSE,7b71WsDLb8gG0cSyDTFAEW,Summer,24,0.603,0.861,E,-3.565,Minor,0.0325,0.0215,0.043,0.1,0.72,127.962,224507,4,4/30/2014,Calvin Harris,2014,4,2014
FALSE,4kgsK0fftHtg9gZOzkU5T2,Dark Horse,0,0.645,0.589,F#/Gb,-6.131,Major,0.0523,0.00396,0,0.145,0.35,131.899,215672,4,1/1/2013,Katy Perry,2013,1,2013
FALSE,6WLS56xiRrXjSm9RSdL3zD,Never Forget You,0,0.583,0.732,B,-5.728,Minor,0.0457,0.00312,9.86E-06,0.269,0.276,145.992,213428,4,9/10/2015,Zara Larsson,2015,9,2015
FALSE,3B7udSGy2PfgoCniMSb523,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",74,0.581,0.0549,Bb,-20.514,Minor,0.0397,0.559,0,0.0718,0.234,152.037,300840,4,1/1/2013,Ed Sheeran,2013,1,2013
FALSE,5fnA9mkIfScSqHIpeDyvck,Prayer in C - Robin Schulz Radio Edit,71,0.763,0.875,A,-5.797,Minor,0.0262,0.024,5.41E-06,0.599,0.8,123.013,189413,4,5/16/2014,Lilly Wood and The Prick,2014,5,2014
FALSE,6fNhZRFEkBfgW39W3wKARJ,Pompeii,75,0.679,0.715,A,-6.383,Major,0.0407,0.0755,0,0.271,0.571,127.435,214148,4,1/1/2013,Bastille,2013,1,2013
FALSE,3tCwjWLicbjsMCvXhN0WOE,Rude,69,0.743,0.807,C#/Db,-3.78,Major,0.0364,0.0435,0,0.309,0.899,144.062,224773,4,10/11/2013,MAGIC!,2013,10,2013
FALSE,4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,82,0.578,0.866,C#/Db,-3.804,Major,0.0619,0.00701,0,0.257,0.619,128.038,199080,4,12/2/2014,WALK THE MOON,2014,12,2014
FALSE,1zHlj4dQ8ZAtrayhuDDmkY,Timber (feat. Ke$ha),58,0.587,0.965,B,-4.106,Major,0.101,0.0362,0,0.138,0.825,129.972,204053,4,10/7/2013,Pitbull,2013,10,2013
FALSE,6Knv6wdA0luoMUuuoYi2i1,My House,78,0.688,0.702,G,-4.792,Minor,0.0499,0.0215,0,0.128,0.74,94.006,192191,4,4/7/2015,Flo Rida,2015,4,2015
FALSE,5MFzQMkrl1FOOng9tq6R9r,Don't Wanna Know,0,0.783,0.623,G,-6.126,Major,0.08,0.338,0,0.0975,0.447,100.048,214480,4,10/11/2016,Maroon 5,2016,10,2016
FALSE,0gb1J5UrTpzaU1s3nupgCd,No Money,70,0.671,0.916,F#/Gb,-4.014,Minor,0.0397,0.0282,0.00762,0.24,0.803,126.01,189127,4,4/1/2016,Galantis,2016,4,2016
FALSE,07nH4ifBxUB4lZcsf44Brn,Blame (feat. John Newman),76,0.414,0.857,C,-4.078,Minor,0.0808,0.0287,0.00574,0.343,0.348,128.024,212960,4,10/31/2014,Calvin Harris,2014,10,2014
FALSE,6HFbq7cewJ7rPiffV0ciil,A Sky Full of Stars,58,0.545,0.675,F#/Gb,-6.474,Major,0.0279,0.00617,0.00197,0.209,0.162,124.97,267867,4,5/2/2014,Coldplay,2014,5,2014
FALSE,1VbhR6D6zUoSTBzvnRonXO,I'm Not The Only One,0,0.678,0.491,F,-5.815,Major,0.0358,0.565,2.78E-05,0.0772,0.519,81.997,239317,4,1/1/2014,Sam Smith,2014,1,2014
TRUE,4b7FMWTw3y69EahB3h0Cd4,Sex (Cheat Codes X Kris Kross Amsterdam),55,0.51,0.692,C,-5.825,Major,0.171,0.00451,0,0.138,0.209,102.42,228361,4,4/8/2016,Cheat Codes,2016,4,2016
FALSE,6N9ZOtguCnnrvwH7zD82WJ,GDFR (feat. Sage the Gemini & Lookas),60,0.657,0.827,F,-4.036,Major,0.0734,0.000704,0.00534,0.065,0.69,145.889,190186,4,9/29/2014,Flo Rida,2014,9,2014
FALSE,1CUVN2kn7mW5FjkqXTR2W1,Perfect Strangers,2,0.742,0.819,C#/Db,-5.307,Major,0.0487,0.372,0,0.277,0.709,117.986,196613,4,6/3/2016,Jonas Blue,2016,6,2016
FALSE,2wqaekenSQZm7hxQOYt8oE,Am I Wrong,62,0.725,0.68,Ab,-5.465,Major,0.0306,0.162,2.13E-06,0.158,0.76,119.939,247520,4,1/21/2014,Nico & Vinz,2014,1,2014
FALSE,2CPqh63wRVscbceKcPxwvv,The Ocean (feat. Shy Martin),73,0.632,0.575,F,-6.478,Major,0.029,0.0225,1.81E-06,0.104,0.188,90.037,183414,4,4/15/2016,Mike Perry,2016,4,2016
FALSE,3yvZ1VUso9Xi7EvIyLaj4o,Royals,0,0.636,0.436,G,-9.524,Major,0.139,0.112,0,0.135,0.331,84.804,190185,4,1/1/2013,Lorde,2013,1,2013
FALSE,4OJKPoqK5oMdPmAuT4V8Lg,Waves - Robin Schulz Radio Edit,2,0.83,0.507,F,-9.295,Minor,0.0369,0.00849,0.00139,0.0955,0.444,119.999,203080,4,2/7/2014,Mr. Probz,2014,2,2014
FALSE,4AOpEhqA7zHxQjkHmRrAp7,This Girl - Kungs Vs. Cookin' On 3 Burners,1,0.79,0.705,C,-4.684,Minor,0.0383,0.0807,4.81E-05,0.251,0.501,121.969,195561,4,2/19/2016,Kungs,2016,2,2016
FALSE,4Ld3RS6KBXGsvtfmnjxlVl,El Perdón,0,0.622,0.701,Ab,-5.452,Major,0.0559,0.423,0,0.0955,0.645,179.998,207013,4,4/8/2015,Nicky Jam,2015,4,2015
FALSE,7yHEDfrJNd0zWOfXwydNH0,Into You,0,0.636,0.727,A,-5.852,Major,0.106,0.0161,1.12E-06,0.151,0.358,107.988,244453,4,5/20/2016,Ariana Grande,2016,5,2016
TRUE,0ifSeVGUr7py5GggttDhXw,All About That Bass,63,0.811,0.879,A,-3.724,Major,0.0514,0.0476,1.91E-06,0.109,0.962,134.064,188754,4,6/30/2014,Meghan Trainor,2014,6,2014
TRUE,46gjYTEK7W8ZTABcglGP2f,Jumpman,0,0.853,0.558,C#/Db,-7.448,Major,0.202,0.0462,0,0.341,0.654,142.079,205879,4,9/20/2015,Drake,2015,9,2015
FALSE,7gBj0VgcuAgkXkiRRYvSmK,Stay (feat. Maty Noyes),64,0.648,0.736,Ab,-7.948,Major,0.0385,0.0444,0.000137,0.171,0.378,103.027,239465,4,12/4/2015,Kygo,2015,12,2015
FALSE,5eCgNATwXgRc4mZx9NymGJ,Waiting For Love,0,0.567,0.746,F#/Gb,-3.748,Minor,0.0511,0.335,0,0.392,0.578,128.03,228750,4,5/22/2015,Avicii,2015,5,2015
FALSE,7x5xYW5W42OGPAdHUyyguy,Locked Away (feat. Adam Levine),75,0.509,0.671,C#/Db,-5.709,Major,0.0678,0.304,0,0.0452,0.55,118.413,227480,5,10/9/2015,R. City,2015,10,2015
FALSE,7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),79,0.646,0.823,D,-4.123,Minor,0.0394,0.213,0,0.322,0.418,128.035,227267,4,10/31/2014,Calvin Harris,2014,10,2014
FALSE,5XzmZjXhMjDHr7ZfJ6DELQ,FourFiveSeconds,0,0.579,0.268,D,-5.65,Major,0.0442,0.868,0,0.12,0.321,205.903,188238,4,1/24/2015,Rihanna,2015,1,2015
FALSE,0DKT3yIip1M0W0J1HYS1ru,Maps,0,0.741,0.715,C#/Db,-5.497,Minor,0.0293,0.0141,0,0.0576,0.847,120.032,189973,4,8/29/2014,Maroon 5,2014,8,2014
FALSE,5kBHXns5U8pjLWGwtbhT8d,Are You with Me - Radio Edit,43,0.776,0.574,F,-9.882,Minor,0.0317,0.466,7.83E-05,0.131,0.412,121.03,138843,4,8/1/2014,Lost Frequencies,2014,8,2014
FALSE,3cySlItpiPiIAzU3NyHCJf,Problem,0,0.66,0.798,C#/Db,-5.326,Minor,0.162,0.0226,2.20E-05,0.103,0.627,103.022,193987,4,1/1/2014,Ariana Grande,2014,1,2014
TRUE,2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,81,0.72,0.802,C#/Db,-5.797,Major,0.0582,0.0921,0,0.694,0.723,124.043,229360,4,11/21/2014,Pitbull,2014,11,2014
FALSE,5afHIkEcVhCF1Z1CTqMUXB,Ain't Nobody (Loves Me Better),0,0.768,0.567,D,-7.046,Minor,0.0312,0.66,0.000277,0.07,0.471,117.974,186147,4,3/3/2015,Felix Jaehn,2015,3,2015
TRUE,6kBp8w67thoYqTUOQVSGFg,Good For You,0,0.6,0.676,F,-6.447,Minor,0.0652,0.154,0,0.0741,0.217,88.928,221560,4,8/7/2015,Selena Gomez,2015,8,2015
FALSE,6ZSO7kPn8IMJFymyticbJO,Gold,67,0.6,0.412,Ab,-9.343,Major,0.344,0.615,0.0025,0.134,0.408,113.049,225882,5,3/22/2016,Kiiara,2016,3,2016
FALSE,1T7Htpf1kEvU9Adf8J0ekk,Break Free,0,0.687,0.702,G,-5.324,Minor,0.0455,0.0064,4.35E-05,0.204,0.284,129.956,214840,4,8/22/2014,Ariana Grande,2014,8,2014
FALSE,6kwAbEjseqBob48jCus7Sz,Elastic Heart,71,0.421,0.791,A,-4.998,Major,0.0496,0.0117,1.48E-05,0.146,0.499,130.075,257200,4,7/4/2014,Sia,2014,7,2014
FALSE,4O594chXfv4lHvneDP0Ud0,Animals,0,0.581,0.75,E,-6.396,Minor,0.0377,0.000197,0,0.533,0.358,94.969,231013,4,8/29/2014,Maroon 5,2014,8,2014
FALSE,285HeuLxsngjFn4GGegGNm,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",75,0.596,0.73,A,-4.091,Major,0.151,0.24,0,0.325,0.525,85.979,192560,4,11/21/2014,David Guetta,2014,11,2014
FALSE,41Fflg7qHiVOD6dEPvsCzO,Worth It (feat. Kid Ink),75,0.884,0.765,Ab,-3.865,Major,0.0882,0.063,7.04E-06,0.118,0.594,99.987,224573,4,1/30/2015,Fifth Harmony,2015,1,2015
TRUE,1CmUZGtH29Kx36C1Hleqlz,Thrift Shop (feat. Wanz),70,0.781,0.526,F#/Gb,-6.985,Minor,0.293,0.0619,0,0.0457,0.662,94.992,235613,4,8/1/2012,Macklemore,2012,8,2012
TRUE,5U8hKxSaDXB8cVeLFQjvwx,The Monster,0,0.784,0.85,A,-3.679,Major,0.0691,0.0492,0,0.112,0.567,110.004,250189,4,11/5/2013,Eminem,2013,11,2013
FALSE,0Rz1KXsP4bhGxs0ffySSSn,Blurred Lines,0,0.866,0.606,G,-4.762,Major,0.04,0.00381,6.50E-06,0.0861,0.838,119.991,263827,4,1/1/2013,Robin Thicke,2013,1,2013
TRUE,2OR6U0ofkWeQgNCyaHxwoc,Fancy,35,0.912,0.716,Bb,-4.141,Minor,0.0697,0.0904,0,0.0491,0.377,94.981,199938,4,1/1/2014,Iggy Azalea,2014,1,2014
FALSE,3zKST4nk4QJE77oLjUZ0Ng,Hey Brother,0,0.545,0.78,G,-4.867,Minor,0.0436,0.0309,4.64E-05,0.0828,0.458,125.014,255093,4,1/1/2013,Avicii,2013,1,2013
FALSE,1huvTbEYtgltjQRXzrNKGi,Don't,72,0.806,0.608,C#/Db,-7.008,Major,0.0659,0.0113,0,0.635,0.849,95.049,219840,4,6/21/2014,Ed Sheeran,2014,6,2014
FALSE,69uxyAqqPIsUyTO8txoP2M,Adventure of a Lifetime,76,0.638,0.924,G,-3.887,Major,0.036,0.00205,0.000175,0.149,0.53,111.995,263787,4,12/4/2015,Coldplay,2015,12,2015
FALSE,0TDLuuLlV54CkRRUOahJb4,Titanium (feat. Sia),79,0.604,0.787,C,-3.674,Minor,0.103,0.0679,0.15,0.127,0.301,126.062,245040,4,12/7/2012,David Guetta,2012,12,2012
FALSE,3miMZ2IlJiaeSWo1DohXlN,Stolen Dance,0,0.879,0.566,B,-8.789,Major,0.0364,0.411,0.000128,0.0794,0.673,114.006,315693,4,10/1/2013,Milky Chance,2013,10,2013
FALSE,0QCkYWRZo64iY71NxAvOU7,Burn,0,0.516,0.772,Bb,-5.008,Minor,0.0476,0.293,0,0.102,0.306,87.016,231212,4,8/23/2013,Ellie Goulding,2013,8,2013
FALSE,3bDGwl0X3EjQmIyFD1uif5,Roar,0,0.56,0.756,G,-4.817,Minor,0.0415,0.00635,1.29E-05,0.55,0.404,179.771,223546,4,1/1/2013,Katy Perry,2013,1,2013
FALSE,0VYQK5I08homNvX8SRS37R,Heroes (we could be),0,0.516,0.749,F,-4.091,Major,0.0692,0.031,0,0.205,0.356,125.92,209867,4,9/15/2014,Alesso,2014,9,2014
FALSE,5k0mTv94djzbl1HvhxjXPn,Sail,0,0.825,0.435,C#/Db,-9.582,Major,0.0568,0.452,0.609,0.0953,0.243,119.038,259102,4,2011,AWOLNATION,1905,7,2011
FALSE,46lFttIf5hnUZMGvjK0Wxo,Runaway (U & I),76,0.506,0.805,C#/Db,-4.119,Major,0.0469,0.00711,0.00193,0.0856,0.383,126.008,227074,4,6/5/2015,Galantis,2015,6,2015
FALSE,70OTIpw8x8UXUsuCHW9i1i,Drag Me Down,3,0.723,0.711,C,-5.576,Minor,0.0378,0.0997,0,0.0528,0.606,138.098,192107,4,7/31/2015,One Direction,2015,7,2015
FALSE,3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,84,0.726,0.698,F,-4.165,Major,0.0431,0.049,0,0.309,0.867,143.994,233478,4,12/7/2012,Bruno Mars,2012,12,2012
FALSE,6jdOi5U5LBzQrc4c1VT983,"Hold On, We're Going Home",73,0.773,0.414,F#/Gb,-7.436,Minor,0.0961,0.00411,3.40E-05,0.0733,0.289,99.993,227880,4,1/1/2013,Drake,2013,1,2013
FALSE,14fmbvjYLqRZEXz1VZdM2M,We Found Love,0,0.755,0.74,C#/Db,-4.951,Major,0.0407,0.0225,0.00139,0.124,0.609,127.98,215760,4,9/22/2011,Rihanna,2011,9,2011
FALSE,51ODNNDZm21HU7wI7cccRr,Latch,72,0.503,0.727,C#/Db,-5.456,Major,0.167,0.0159,9.45E-05,0.0895,0.521,121.985,255632,4,6/3/2013,Disclosure,2013,6,2013
FALSE,3RiPr603aXAoi4GHyXx0uy,Hymn for the Weekend,81,0.491,0.693,C,-6.487,Minor,0.0377,0.211,6.92E-06,0.325,0.412,90.027,258267,4,12/4/2015,Coldplay,2015,12,2015
FALSE,3CJvmtWw2bJsudbAC5uCQk,Hands To Myself,69,0.811,0.499,F,-7.161,Minor,0.118,0.0147,2.44E-06,0.342,0.466,111.016,200680,4,10/9/2015,Selena Gomez,2015,10,2015
FALSE,53Y0kdCa1CZ9gRqEuknfwy,Bang My Head (feat. Sia & Fetty Wap),64,0.599,0.869,C,-3.697,Major,0.0789,0.0525,0.00719,0.103,0.593,108.061,193333,4,11/27/2015,David Guetta,2015,11,2015
FALSE,1mwt9hzaH7idmC5UCoOUkz,Diamonds,0,0.553,0.674,B,-6.057,Minor,0.045,0.00117,0,0.16,0.369,91.958,225200,4,9/27/2012,Rihanna,2012,9,2012
FALSE,6YwLgicpvVuMt1eE2OldwQ,Five More Hours - Deorro x Chris Brown,67,0.699,0.883,F,-3.226,Minor,0.219,0.0288,0,0.817,0.499,127.961,211975,4,3/3/2015,Deorro,2015,3,2015
FALSE,6PtXobrqImYfnpIxNsJApa,Bad (feat. Vassy) - Radio Edit,66,0.614,0.972,F,-3.927,Minor,0.088,0.00125,0.0186,0.328,0.411,127.966,170625,4,4/6/2014,David Guetta,2014,4,2014
FALSE,1jdNcAD8Ir58RlsdGjJJdx,Ho Hey,7,0.685,0.474,C,-9.105,Major,0.0313,0.779,1.23E-06,0.149,0.36,79.991,161227,4,1/1/2012,The Lumineers,2012,1,2012
FALSE,1aKsg5b9sOngINaQXbB0P7,Love Me Harder,0,0.472,0.714,C#/Db,-4.389,Minor,0.0334,0.00937,0,0.0764,0.24,98.992,236133,4,8/22/2014,Ariana Grande,2014,8,2014
FALSE,6md4w95cnKaW64JyEQ3A0L,Somebody That I Used To Know,65,0.862,0.515,C,-6.897,Major,0.0368,0.545,0.000153,0.0899,0.696,129.044,244893,4,1/1/2011,Gotye,2011,1,2011
FALSE,7pqgMEKsDMOHUdFQ7n0N9K,Dangerous (feat. Sam Martin),67,0.466,0.747,E,-4.838,Minor,0.0795,0.417,9.76E-06,0.107,0.43,92.161,203641,4,11/21/2014,David Guetta,2014,11,2014
FALSE,7GJClzimvMSghjcrKxuf1M,Budapest,12,0.714,0.451,F,-8.268,Major,0.0276,0.0883,0,0.108,0.406,127.787,200720,4,6/27/2014,George Ezra,2014,6,2014
FALSE,2Foc5Q5nqNiosCNqttzHof,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,80,0.794,0.811,F#/Gb,-8.966,Minor,0.038,0.0426,1.07E-06,0.101,0.862,116.047,248413,4,4/19/2013,Daft Punk,2013,4,2013
TRUE,5l3CML2OnzfNs5RfVgbcLt,Talk Dirty (feat. 2 Chainz),72,0.76,0.652,F#/Gb,-7.321,Major,0.232,0.0348,0,0.307,0.759,100.315,177685,4,9/10/2013,Jason Derulo,2013,9,2013
FALSE,27jdUE1EYDSXZqhjuNxLem,Magic,62,0.738,0.482,F#/Gb,-8.917,Minor,0.0402,0.0266,0.621,0.106,0.352,93.457,285014,4,3/3/2014,Coldplay,2014,3,2014
FALSE,2OlWBmSjf1aUPGLNf0UI5A,One Last Time,0,0.628,0.593,Ab,-5.036,Major,0.0323,0.093,1.65E-06,0.096,0.104,125.026,197267,4,8/22/2014,Ariana Grande,2014,8,2014
FALSE,6BnONjR7itGMEqwxKTIlRM,Safe And Sound,0,0.653,0.822,C,-4.857,Major,0.033,0.00021,0.0047,0.0838,0.762,117.949,192790,5,2013,Capital Cities,1905,7,2013
FALSE,2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child - Radio Edit,79,0.612,0.84,B,-3.145,Minor,0.0509,0.112,0,0.116,0.438,129.042,212862,4,9/14/2012,Swedish House Mafia,2012,9,2012
FALSE,7wMq5n8mYSKlQIGECKUgTX,Hall of Fame (feat. will.i.am),80,0.421,0.873,Bb,-4.343,Major,0.0564,0.0654,0,0.123,0.629,84.786,202533,4,9/10/2012,The Script,2012,9,2012
FALSE,7h8Ud480Fm4ReUVxgFF9ZX,Rolling In The Deep,11,0.729,0.777,Ab,-5.112,Major,0.0293,0.13,0,0.0541,0.527,104.946,228293,4,1/16/2011,Adele,2011,1,2011
FALSE,6K8qKeWo5MsFED7wCR6Kop,Sing,70,0.818,0.67,Ab,-4.451,Minor,0.0472,0.304,1.22E-06,0.0601,0.939,119.988,235382,4,6/21/2014,Ed Sheeran,2014,6,2014
FALSE,3jfr0TF6DQcOLat8gGn7E2,Do I Wanna Know?,0,0.548,0.532,F,-7.596,Major,0.0323,0.186,0.000263,0.217,0.405,85.03,272394,4,9/9/2013,Arctic Monkeys,2013,9,2013
FALSE,13P5rwmk2EsoFRIz9UCeh9,Cool Kids,72,0.719,0.671,Ab,-6.279,Major,0.0336,0.0372,8.21E-06,0.12,0.786,130.027,237627,4,10/4/2013,Echosmith,2013,10,2013
FALSE,5a7NdkF09AfD0H607eiOkX,On My Mind,65,0.702,0.705,C,-6.666,Major,0.0543,0.258,5.93E-06,0.0879,0.743,154.911,213445,4,11/6/2015,Ellie Goulding,2015,11,2015
TRUE,4Li2WHPkuyCdtmokzW2007,Ni**as In Paris,81,0.789,0.858,C#/Db,-5.542,Major,0.311,0.127,0,0.349,0.775,140.022,219333,4,8/8/2011,JAY-Z,2011,8,2011
TRUE,5NQbUaeTEOGdD6hHcre0dZ,679 (feat. Remy Boyz),76,0.618,0.717,G,-5.738,Major,0.318,0.00256,0,0.625,0.603,190.05,196693,4,6/29/2015,Fetty Wap,2015,6,2015
FALSE,2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,77,0.53,0.422,F,-6.262,Major,0.0342,0.407,0,0.107,0.349,119.964,221360,4,10/4/2013,Miley Cyrus,2013,10,2013
FALSE,5TvE3pk05pyFIGdSY9j4DJ,Say Something,72,0.407,0.147,D,-8.822,Major,0.0355,0.857,2.89E-06,0.0913,0.0765,141.284,229400,3,1/13/2014,A Great Big World,2014,1,2014
FALSE,0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,85,0.612,0.28,C,-8.648,Major,0.0434,0.932,0,0.088,0.387,72.795,213827,4,12/7/2012,Bruno Mars,2012,12,2012
FALSE,1mKXFLRA179hdOWQBwUk9e,Just Give Me a Reason (feat. Nate Ruess),82,0.778,0.547,D,-7.273,Major,0.0489,0.346,0.000302,0.132,0.441,95.002,242733,4,9/18/2012,P!nk,2012,9,2012
FALSE,5unfeZUhKhICP73CDYBW4N,Call Me Maybe,1,0.778,0.615,G,-6.529,Major,0.0384,0.0126,1.44E-06,0.108,0.648,120.045,193467,4,1/1/2012,Carly Rae Jepsen,2012,1,2012
FALSE,3OwPSJu609AMzotCEyoMiO,The Nights,1,0.529,0.854,F#/Gb,-5.29,Major,0.0436,0.0178,0,0.242,0.654,125.984,176658,4,12/1/2014,Avicii,2014,12,2014
FALSE,2S5LNtRVRPbXk01yRQ14sZ,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",69,0.854,0.766,A,-4.697,Minor,0.141,0.0242,0,0.0793,0.784,118.004,224258,4,4/7/2015,Flo Rida,2015,4,2015
FALSE,6jizk5lOUnfpaZXYMdfeC6,Trumpets,68,0.627,0.703,C,-4.884,Major,0.236,0.563,0,0.0962,0.64,81.897,217307,4,9/10/2013,Jason Derulo,2013,9,2013
FALSE,4B4zDmbHdkXZ1wUJv1yKFy,Wiggle (feat. Snoop Dogg),67,0.697,0.621,A,-6.886,Minor,0.25,0.0802,0,0.162,0.721,81.946,193296,4,9/10/2013,Jason Derulo,2013,9,2013
FALSE,6ukMqDxnOPOgoHdak7Kyp3,Marvin Gaye (feat. Meghan Trainor),69,0.795,0.616,C#/Db,-5.281,Minor,0.06,0.417,0,0.349,0.815,110.015,190453,4,5/1/2015,Charlie Puth,2015,5,2015
FALSE,3ehrxAhYms24KLPG8FZe0W,We Are Young (feat. Janelle Monáe),60,0.378,0.638,Bb,-5.576,Major,0.075,0.02,7.66E-05,0.0849,0.735,184.086,250627,4,9/20/2011,fun.,2011,9,2011
FALSE,2ihCaVdNZmnHZWt0fvAM7B,Little Talks,80,0.457,0.757,C#/Db,-5.177,Major,0.032,0.0206,0,0.146,0.417,102.961,266600,4,1/1/2012,Of Monsters and Men,2012,1,2012
FALSE,4rHZZAmHpZrA3iH5zx8frV,Mirrors,81,0.574,0.512,F,-6.664,Minor,0.0503,0.234,0,0.0946,0.512,76.899,484147,4,3/15/2013,Justin Timberlake,2013,3,2013
FALSE,6YhDHby2eVeENKJNa7C2z6,I Really Like You,0,0.62,0.828,Bb,-4.685,Major,0.0413,0.00557,0.000102,0.156,0.564,122.042,205067,4,3/2/2015,Carly Rae Jepsen,2015,3,2015
FALSE,72FNf7DAlWLmuHiLTBcNHY,Hold Back The River,63,0.715,0.715,F,-7.364,Major,0.0904,0.0526,0,0.0936,0.506,134.923,238747,4,3/23/2015,James Bay,2015,3,2015
FALSE,05SBRd4fXgn8FX7bf8BCAE,I Need Your Love (feat. Ellie Goulding),71,0.695,0.869,Ab,-5.066,Major,0.0483,0.41,0,0.237,0.58,124.989,234507,4,10/29/2012,Calvin Harris,2012,10,2012
TRUE,71vsEyBd4X1D5BUmLdFSVH,Black Widow,68,0.743,0.72,B,-3.753,Major,0.124,0.192,0.000386,0.109,0.519,163.99,209423,4,1/1/2014,Iggy Azalea,2014,1,2014
FALSE,4SNtBMJa7Wpk1tJzMSUv9B,King,0,0.56,0.845,E,-4.12,Minor,0.0375,0.074,0,0.382,0.495,119.996,215360,4,7/10/2015,Years & Years,2015,7,2015
FALSE,3bNxaDD8VTJTZvHQPuXSWQ,Stay High - Habits Remix,0,0.736,0.677,E,-7.036,Minor,0.0352,0.00114,0.844,0.0949,0.0747,121.01,258387,4,3/3/2014,Tove Lo,2014,3,2014
FALSE,1RjUaJM9aKGixVZlbcFUZv,Team,0,0.691,0.582,F#/Gb,-7.444,Major,0.0939,0.162,0,0.247,0.427,100.05,193059,4,1/1/2013,Lorde,2013,1,2013
FALSE,67awxiNHNyjMXhVgsHuIrs,Turn Down for What,73,0.818,0.799,C#/Db,-4.1,Minor,0.156,0.00107,0.128,0.057,0.0815,100.014,213733,4,12/18/2013,DJ Snake,2013,12,2013
FALSE,4eLSCSELtKxZwXnFbNLXT5,On Top Of The World,0,0.507,0.923,C,-5.581,Major,0.173,0.0818,4.63E-06,0.0951,0.768,99.252,189840,4,9/4/2012,Imagine Dragons,2012,9,2012
FALSE,1VdZ0vKfR5jneCmWIUAMxK,The A Team,76,0.642,0.289,A,-9.918,Major,0.0367,0.669,0,0.18,0.407,84.996,258373,4,9/9/2011,Ed Sheeran,2011,9,2011
TRUE,5vXnH99Tn0qAh84SWU5sfc,Talking Body,53,0.736,0.761,E,-5.449,Minor,0.0338,0.0966,0,0.0823,0.114,119.999,238427,4,9/24/2014,Tove Lo,2014,9,2014
TRUE,5HQVUIKwCEXpe7JIHyY734,"Young, Wild & Free (feat. Bruno Mars)",78,0.715,0.655,C,-6.425,Major,0.137,0.0525,0,0.115,0.531,95.078,207333,4,10/11/2011,Snoop Dogg,2011,10,2011
FALSE,5M830cD7MNeiiwIGHzH9TV,Bailando - Spanish Version,66,0.718,0.792,G,-3.519,Major,0.105,0.0467,3.65E-06,0.0399,0.96,90.949,243387,4,7/4/2014,Enrique Iglesias,2014,7,2014
FALSE,2Pavqy0vPxGilGe0IIetdP,Geronimo,0,0.707,0.771,G,-6.275,Major,0.0783,0.434,0.0013,0.115,0.437,142.016,218228,4,1/1/2014,Sheppard,2014,1,2014
FALSE,3PRLM4FzhplXfySa4B7bxS,Money On My Mind,0,0.65,0.845,D,-5.23,Major,0.175,0.192,0.0004,0.231,0.734,133.664,192670,4,1/1/2014,Sam Smith,2014,1,2014
TRUE,5lnsCyEKWofnC00U4Ax0ti,Bitch Better Have My Money,0,0.781,0.728,C#/Db,-4.981,Major,0.0621,0.0509,1.94E-06,0.257,0.395,102.99,219306,4,3/26/2015,Rihanna,2015,3,2015
TRUE,6UaRii9AH6Zss9xNMEQ2M9,Love The Way You Lie,1,0.746,0.922,Bb,-5.014,Major,0.236,0.246,0,0.515,0.638,86.961,263373,4,6/18/2010,Eminem,2010,6,2010
FALSE,6QPKYGnAW9QozVz2dSWqRg,Someone Like You,33,0.554,0.321,A,-8.251,Major,0.028,0.893,0,0.0996,0.288,135.047,285240,4,1/19/2011,Adele,2011,1,2011
